,Country,Metric Name,Metric Value
1930,Japan,Aircraft_Score,29.353
1669,Japan,Country_Score,23.382
103,Japan,Exports,1556.1100000000001
625,Japan,Gross_Deals,77395.78
7411,Japan,Ground Vehicles/Artillery_Normalized_Exports,0.0
7933,Japan,Ground Vehicles/Artillery_Normalized_Gross,0.0
7672,Japan,Ground Vehicles/Artillery_Normalized_Imports,9.860560603449501
7150,Japan,Ground Vehicles/Artillery_Score,4.24
5323,Japan,Helicopters_Normalized_Exports,0.13642460052271876
5845,Japan,Helicopters_Normalized_Gross,15.207923657988607
5584,Japan,Helicopters_Normalized_Imports,100.0
5062,Japan,Helicopters_Score,43.078
364,Japan,Imports,75839.67
4279,Japan,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4801,Japan,Missiles/Rockets/Bombs_Normalized_Gross,10.975716521701257
4540,Japan,Missiles/Rockets/Bombs_Normalized_Imports,73.47801816901816
4018,Japan,Missiles/Rockets/Bombs_Score,31.596000000000004
9499,Japan,Naval Vessels_Normalized_Exports,1.1998116912327246
10021,Japan,Naval Vessels_Normalized_Gross,1.5809341326827917
9760,Japan,Naval Vessels_Normalized_Imports,1.2402663044790814
9238,Japan,Naval Vessels_Score,1.217
886,Japan,Normalized_Exports,0.002068551469486277
1408,Japan,Normalized_Gross,0.09744132695632786
1147,Japan,Normalized_Imports,0.5410289953995214
8455,Japan,Radar/Detection Systems_Normalized_Exports,0.24134141270124157
8977,Japan,Radar/Detection Systems_Normalized_Gross,7.237392724068887
8716,Japan,Radar/Detection Systems_Normalized_Imports,21.991573590297115
8194,Japan,Radar/Detection Systems_Score,9.594
3235,Japan,Specialized Equipment_Normalized_Exports,0.0
3757,Japan,Specialized Equipment_Normalized_Gross,0.0
3496,Japan,Specialized Equipment_Normalized_Imports,53.65778214343058
2974,Japan,Specialized Equipment_Score,23.073
6367,Japan,Unmanned Vehicles_Normalized_Exports,0.0
6889,Japan,Unmanned Vehicles_Normalized_Gross,0.0
6628,Japan,Unmanned Vehicles_Normalized_Imports,13.33813294936405
6106,Japan,Unmanned Vehicles_Score,5.734999999999999
10543,Japan,ZZ_loop_export_score,0.20979552918757657
10804,Japan,ZZ_loop_import_score,67.98465982593636
10282,Japan,ZZ_loop_score,29.353
2192,Jordan,Aircraft_Normalized_Exports,0.2224427229625679
2714,Jordan,Aircraft_Normalized_Gross,1.17381358442442
2453,Jordan,Aircraft_Normalized_Imports,6.482060548664688
1931,Jordan,Aircraft_Score,2.9139999999999997
1670,Jordan,Country_Score,3.893
104,Jordan,Exports,1421.1200000000001
626,Jordan,Gross_Deals,13761.460000000001
7412,Jordan,Ground Vehicles/Artillery_Normalized_Exports,0.3843537058940515
7934,Jordan,Ground Vehicles/Artillery_Normalized_Gross,4.434139710503167
7673,Jordan,Ground Vehicles/Artillery_Normalized_Imports,18.42494905114174
7151,Jordan,Ground Vehicles/Artillery_Score,8.142000000000001
5324,Jordan,Helicopters_Normalized_Exports,0.10953729985688442
5846,Jordan,Helicopters_Normalized_Gross,1.2917471570780146
5585,Jordan,Helicopters_Normalized_Imports,7.87163301019755
5063,Jordan,Helicopters_Score,3.447
365,Jordan,Imports,12340.34
4280,Jordan,Missiles/Rockets/Bombs_Normalized_Exports,0.03841144940209975
4802,Jordan,Missiles/Rockets/Bombs_Normalized_Gross,1.7671792816608416
4541,Jordan,Missiles/Rockets/Bombs_Normalized_Imports,11.588093906691146
4019,Jordan,Missiles/Rockets/Bombs_Score,5.005
9500,Jordan,Naval Vessels_Normalized_Exports,0.0
10022,Jordan,Naval Vessels_Normalized_Gross,0.0
9761,Jordan,Naval Vessels_Normalized_Imports,0.1380054305136907
9239,Jordan,Naval Vessels_Score,0.059000000000000004
887,Jordan,Normalized_Exports,0.0018891080092771964
1409,Jordan,Normalized_Gross,0.017325685240932098
1148,Jordan,Normalized_Imports,0.08803416144991837
8456,Jordan,Radar/Detection Systems_Normalized_Exports,0.0
8978,Jordan,Radar/Detection Systems_Normalized_Gross,0.0
8717,Jordan,Radar/Detection Systems_Normalized_Imports,4.013755488116468
8195,Jordan,Radar/Detection Systems_Score,1.7260000000000002
3236,Jordan,Specialized Equipment_Normalized_Exports,0.0
3758,Jordan,Specialized Equipment_Normalized_Gross,0.0
3497,Jordan,Specialized Equipment_Normalized_Imports,2.4349008755442636
2975,Jordan,Specialized Equipment_Score,1.047
6368,Jordan,Unmanned Vehicles_Normalized_Exports,0.0
6890,Jordan,Unmanned Vehicles_Normalized_Gross,0.0
6629,Jordan,Unmanned Vehicles_Normalized_Imports,3.2637389008879287
6107,Jordan,Unmanned Vehicles_Score,1.403
10544,Jordan,ZZ_loop_export_score,0.2224427229625679
10805,Jordan,ZZ_loop_import_score,6.482060548664688
10283,Jordan,ZZ_loop_score,2.9139999999999997
2193,Katanga,Aircraft_Normalized_Exports,0.0
2715,Katanga,Aircraft_Normalized_Gross,0.0
2454,Katanga,Aircraft_Normalized_Imports,0.01606512992673828
1932,Katanga,Aircraft_Score,0.006999999999999999
1671,Katanga,Country_Score,0.003
105,Katanga,Exports,0.0
627,Katanga,Gross_Deals,0.0
7413,Katanga,Ground Vehicles/Artillery_Normalized_Exports,
7935,Katanga,Ground Vehicles/Artillery_Normalized_Gross,
7674,Katanga,Ground Vehicles/Artillery_Normalized_Imports,
7152,Katanga,Ground Vehicles/Artillery_Score,
5325,Katanga,Helicopters_Normalized_Exports,
5847,Katanga,Helicopters_Normalized_Gross,
5586,Katanga,Helicopters_Normalized_Imports,
5064,Katanga,Helicopters_Score,
366,Katanga,Imports,9.52
4281,Katanga,Missiles/Rockets/Bombs_Normalized_Exports,
4803,Katanga,Missiles/Rockets/Bombs_Normalized_Gross,
4542,Katanga,Missiles/Rockets/Bombs_Normalized_Imports,
4020,Katanga,Missiles/Rockets/Bombs_Score,
9501,Katanga,Naval Vessels_Normalized_Exports,
10023,Katanga,Naval Vessels_Normalized_Gross,
9762,Katanga,Naval Vessels_Normalized_Imports,
9240,Katanga,Naval Vessels_Score,
888,Katanga,Normalized_Exports,0.0
1410,Katanga,Normalized_Gross,0.0
1149,Katanga,Normalized_Imports,6.791427278366907e-05
8457,Katanga,Radar/Detection Systems_Normalized_Exports,
8979,Katanga,Radar/Detection Systems_Normalized_Gross,
8718,Katanga,Radar/Detection Systems_Normalized_Imports,
8196,Katanga,Radar/Detection Systems_Score,
3237,Katanga,Specialized Equipment_Normalized_Exports,
3759,Katanga,Specialized Equipment_Normalized_Gross,
3498,Katanga,Specialized Equipment_Normalized_Imports,
2976,Katanga,Specialized Equipment_Score,
6369,Katanga,Unmanned Vehicles_Normalized_Exports,
6891,Katanga,Unmanned Vehicles_Normalized_Gross,
6630,Katanga,Unmanned Vehicles_Normalized_Imports,
6108,Katanga,Unmanned Vehicles_Score,
10545,Katanga,ZZ_loop_export_score,0.0
10806,Katanga,ZZ_loop_import_score,0.01606512992673828
10284,Katanga,ZZ_loop_score,0.006999999999999999
2194,Kazakhstan,Aircraft_Normalized_Exports,0.003070328248025414
2716,Kazakhstan,Aircraft_Normalized_Gross,0.5359057633953452
2455,Kazakhstan,Aircraft_Normalized_Imports,3.608950437386662
1933,Kazakhstan,Aircraft_Score,1.554
1672,Kazakhstan,Country_Score,1.214
106,Kazakhstan,Exports,92.06
628,Kazakhstan,Gross_Deals,4027.43
7414,Kazakhstan,Ground Vehicles/Artillery_Normalized_Exports,0.03171091009128719
7936,Kazakhstan,Ground Vehicles/Artillery_Normalized_Gross,0.3244290372536047
7675,Kazakhstan,Ground Vehicles/Artillery_Normalized_Imports,1.3324964387182865
7153,Kazakhstan,Ground Vehicles/Artillery_Score,0.5910000000000001
5326,Kazakhstan,Helicopters_Normalized_Exports,0.02107383025159987
5848,Kazakhstan,Helicopters_Normalized_Gross,0.7732464122256907
5587,Kazakhstan,Helicopters_Normalized_Imports,4.994682153026818
5065,Kazakhstan,Helicopters_Score,2.16
367,Kazakhstan,Imports,3935.37
4282,Kazakhstan,Missiles/Rockets/Bombs_Normalized_Exports,0.02239117782943224
4804,Kazakhstan,Missiles/Rockets/Bombs_Normalized_Gross,0.3594867389937148
4543,Kazakhstan,Missiles/Rockets/Bombs_Normalized_Imports,2.265280972041003
4021,Kazakhstan,Missiles/Rockets/Bombs_Score,0.987
9502,Kazakhstan,Naval Vessels_Normalized_Exports,0.0
10024,Kazakhstan,Naval Vessels_Normalized_Gross,0.0
9763,Kazakhstan,Naval Vessels_Normalized_Imports,0.464043260102285
9241,Kazakhstan,Naval Vessels_Score,0.2
889,Kazakhstan,Normalized_Exports,0.0001223762126590708
1411,Kazakhstan,Normalized_Gross,0.005070536448159363
1150,Kazakhstan,Normalized_Imports,0.028074347866036527
8458,Kazakhstan,Radar/Detection Systems_Normalized_Exports,0.004455533772945998
8980,Kazakhstan,Radar/Detection Systems_Normalized_Gross,1.1984356577474853
8719,Kazakhstan,Radar/Detection Systems_Normalized_Imports,3.741305050631459
8197,Kazakhstan,Radar/Detection Systems_Score,1.611
3238,Kazakhstan,Specialized Equipment_Normalized_Exports,0.0
3760,Kazakhstan,Specialized Equipment_Normalized_Gross,0.0
3499,Kazakhstan,Specialized Equipment_Normalized_Imports,0.44273071583063367
2977,Kazakhstan,Specialized Equipment_Score,0.19
6370,Kazakhstan,Unmanned Vehicles_Normalized_Exports,0.0
6892,Kazakhstan,Unmanned Vehicles_Normalized_Gross,0.0
6631,Kazakhstan,Unmanned Vehicles_Normalized_Imports,2.1598272138228944
6109,Kazakhstan,Unmanned Vehicles_Score,0.9289999999999999
10546,Kazakhstan,ZZ_loop_export_score,0.003070328248025414
10807,Kazakhstan,ZZ_loop_import_score,3.608950437386662
10285,Kazakhstan,ZZ_loop_score,1.554
2195,Kenya,Aircraft_Normalized_Exports,0.003070328248025414
2717,Kenya,Aircraft_Normalized_Gross,0.1756466760757879
2456,Kenya,Aircraft_Normalized_Imports,1.16924445626454
1934,Kenya,Aircraft_Score,0.505
1673,Kenya,Country_Score,0.5309999999999999
107,Kenya,Exports,12.0
629,Kenya,Gross_Deals,1740.27
7415,Kenya,Ground Vehicles/Artillery_Normalized_Exports,0.0
7937,Kenya,Ground Vehicles/Artillery_Normalized_Gross,0.0
7676,Kenya,Ground Vehicles/Artillery_Normalized_Imports,1.415698414379831
7154,Kenya,Ground Vehicles/Artillery_Score,0.609
5327,Kenya,Helicopters_Normalized_Exports,0.0
5849,Kenya,Helicopters_Normalized_Gross,0.0
5588,Kenya,Helicopters_Normalized_Imports,2.36676855214321
5066,Kenya,Helicopters_Score,1.018
368,Kenya,Imports,1728.27
4283,Kenya,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4805,Kenya,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4544,Kenya,Missiles/Rockets/Bombs_Normalized_Imports,0.43663764065969707
4022,Kenya,Missiles/Rockets/Bombs_Score,0.188
9503,Kenya,Naval Vessels_Normalized_Exports,0.0
10025,Kenya,Naval Vessels_Normalized_Gross,0.0
9764,Kenya,Naval Vessels_Normalized_Imports,1.62760154612084
9242,Kenya,Naval Vessels_Score,0.7000000000000001
890,Kenya,Normalized_Exports,1.5951711404614922e-05
1412,Kenya,Normalized_Gross,0.0021910008279816895
1151,Kenya,Normalized_Imports,0.012329222712587368
8459,Kenya,Radar/Detection Systems_Normalized_Exports,0.0
8981,Kenya,Radar/Detection Systems_Normalized_Gross,0.0
8720,Kenya,Radar/Detection Systems_Normalized_Imports,0.11732315489785064
8198,Kenya,Radar/Detection Systems_Score,0.05
3239,Kenya,Specialized Equipment_Normalized_Exports,0.0
3761,Kenya,Specialized Equipment_Normalized_Gross,0.0
3500,Kenya,Specialized Equipment_Normalized_Imports,0.2848824579464851
2978,Kenya,Specialized Equipment_Score,0.122
6371,Kenya,Unmanned Vehicles_Normalized_Exports,0.0
6893,Kenya,Unmanned Vehicles_Normalized_Gross,0.0
6632,Kenya,Unmanned Vehicles_Normalized_Imports,0.009599232061435085
6110,Kenya,Unmanned Vehicles_Score,0.004
10547,Kenya,ZZ_loop_export_score,0.003070328248025414
10808,Kenya,ZZ_loop_import_score,1.16924445626454
10286,Kenya,ZZ_loop_score,0.505
2196,Khmer Rouge (Cambodia)*,Aircraft_Normalized_Exports,
2718,Khmer Rouge (Cambodia)*,Aircraft_Normalized_Gross,
2457,Khmer Rouge (Cambodia)*,Aircraft_Normalized_Imports,
1935,Khmer Rouge (Cambodia)*,Aircraft_Score,
1674,Khmer Rouge (Cambodia)*,Country_Score,0.008
108,Khmer Rouge (Cambodia)*,Exports,0.0
630,Khmer Rouge (Cambodia)*,Gross_Deals,0.0
7416,Khmer Rouge (Cambodia)*,Ground Vehicles/Artillery_Normalized_Exports,0.0
7938,Khmer Rouge (Cambodia)*,Ground Vehicles/Artillery_Normalized_Gross,0.0
7677,Khmer Rouge (Cambodia)*,Ground Vehicles/Artillery_Normalized_Imports,0.09486211001791313
7155,Khmer Rouge (Cambodia)*,Ground Vehicles/Artillery_Score,0.041
5328,Khmer Rouge (Cambodia)*,Helicopters_Normalized_Exports,
5850,Khmer Rouge (Cambodia)*,Helicopters_Normalized_Gross,
5589,Khmer Rouge (Cambodia)*,Helicopters_Normalized_Imports,
5067,Khmer Rouge (Cambodia)*,Helicopters_Score,
369,Khmer Rouge (Cambodia)*,Imports,25.0
4284,Khmer Rouge (Cambodia)*,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4806,Khmer Rouge (Cambodia)*,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4545,Khmer Rouge (Cambodia)*,Missiles/Rockets/Bombs_Normalized_Imports,0.004892298494786522
4023,Khmer Rouge (Cambodia)*,Missiles/Rockets/Bombs_Score,0.002
9504,Khmer Rouge (Cambodia)*,Naval Vessels_Normalized_Exports,
10026,Khmer Rouge (Cambodia)*,Naval Vessels_Normalized_Gross,
9765,Khmer Rouge (Cambodia)*,Naval Vessels_Normalized_Imports,
9243,Khmer Rouge (Cambodia)*,Naval Vessels_Score,
891,Khmer Rouge (Cambodia)*,Normalized_Exports,0.0
1413,Khmer Rouge (Cambodia)*,Normalized_Gross,0.0
1152,Khmer Rouge (Cambodia)*,Normalized_Imports,0.0001783463045789629
8460,Khmer Rouge (Cambodia)*,Radar/Detection Systems_Normalized_Exports,
8982,Khmer Rouge (Cambodia)*,Radar/Detection Systems_Normalized_Gross,
8721,Khmer Rouge (Cambodia)*,Radar/Detection Systems_Normalized_Imports,
8199,Khmer Rouge (Cambodia)*,Radar/Detection Systems_Score,
3240,Khmer Rouge (Cambodia)*,Specialized Equipment_Normalized_Exports,
3762,Khmer Rouge (Cambodia)*,Specialized Equipment_Normalized_Gross,
3501,Khmer Rouge (Cambodia)*,Specialized Equipment_Normalized_Imports,
2979,Khmer Rouge (Cambodia)*,Specialized Equipment_Score,
6372,Khmer Rouge (Cambodia)*,Unmanned Vehicles_Normalized_Exports,
6894,Khmer Rouge (Cambodia)*,Unmanned Vehicles_Normalized_Gross,
6633,Khmer Rouge (Cambodia)*,Unmanned Vehicles_Normalized_Imports,
6111,Khmer Rouge (Cambodia)*,Unmanned Vehicles_Score,
10548,Khmer Rouge (Cambodia)*,ZZ_loop_export_score,
10809,Khmer Rouge (Cambodia)*,ZZ_loop_import_score,
10287,Khmer Rouge (Cambodia)*,ZZ_loop_score,
2197,Kiribati,Aircraft_Normalized_Exports,
2719,Kiribati,Aircraft_Normalized_Gross,
2458,Kiribati,Aircraft_Normalized_Imports,
1936,Kiribati,Aircraft_Score,
1675,Kiribati,Country_Score,0.004
109,Kiribati,Exports,0.0
631,Kiribati,Gross_Deals,0.0
7417,Kiribati,Ground Vehicles/Artillery_Normalized_Exports,
7939,Kiribati,Ground Vehicles/Artillery_Normalized_Gross,
7678,Kiribati,Ground Vehicles/Artillery_Normalized_Imports,
7156,Kiribati,Ground Vehicles/Artillery_Score,
5329,Kiribati,Helicopters_Normalized_Exports,
5851,Kiribati,Helicopters_Normalized_Gross,
5590,Kiribati,Helicopters_Normalized_Imports,
5068,Kiribati,Helicopters_Score,
370,Kiribati,Imports,13.0
4285,Kiribati,Missiles/Rockets/Bombs_Normalized_Exports,
4807,Kiribati,Missiles/Rockets/Bombs_Normalized_Gross,
4546,Kiribati,Missiles/Rockets/Bombs_Normalized_Imports,
4024,Kiribati,Missiles/Rockets/Bombs_Score,
9505,Kiribati,Naval Vessels_Normalized_Exports,0.0
10027,Kiribati,Naval Vessels_Normalized_Gross,0.0
9766,Kiribati,Naval Vessels_Normalized_Imports,0.07475294152824914
9244,Kiribati,Naval Vessels_Score,0.032
892,Kiribati,Normalized_Exports,0.0
1414,Kiribati,Normalized_Gross,0.0
1153,Kiribati,Normalized_Imports,9.274007838106071e-05
8461,Kiribati,Radar/Detection Systems_Normalized_Exports,
8983,Kiribati,Radar/Detection Systems_Normalized_Gross,
8722,Kiribati,Radar/Detection Systems_Normalized_Imports,
8200,Kiribati,Radar/Detection Systems_Score,
3241,Kiribati,Specialized Equipment_Normalized_Exports,
3763,Kiribati,Specialized Equipment_Normalized_Gross,
3502,Kiribati,Specialized Equipment_Normalized_Imports,
2980,Kiribati,Specialized Equipment_Score,
6373,Kiribati,Unmanned Vehicles_Normalized_Exports,
6895,Kiribati,Unmanned Vehicles_Normalized_Gross,
6634,Kiribati,Unmanned Vehicles_Normalized_Imports,
6112,Kiribati,Unmanned Vehicles_Score,
10549,Kiribati,ZZ_loop_export_score,
10810,Kiribati,ZZ_loop_import_score,
10288,Kiribati,ZZ_loop_score,
2198,Kosovo,Aircraft_Normalized_Exports,
2720,Kosovo,Aircraft_Normalized_Gross,
2459,Kosovo,Aircraft_Normalized_Imports,
1937,Kosovo,Aircraft_Score,
1676,Kosovo,Country_Score,0.01
110,Kosovo,Exports,0.0
632,Kosovo,Gross_Deals,0.0
7418,Kosovo,Ground Vehicles/Artillery_Normalized_Exports,0.0
7940,Kosovo,Ground Vehicles/Artillery_Normalized_Gross,0.0
7679,Kosovo,Ground Vehicles/Artillery_Normalized_Imports,0.08071184527357442
7157,Kosovo,Ground Vehicles/Artillery_Score,0.034999999999999996
5330,Kosovo,Helicopters_Normalized_Exports,
5852,Kosovo,Helicopters_Normalized_Gross,
5591,Kosovo,Helicopters_Normalized_Imports,
5069,Kosovo,Helicopters_Score,
371,Kosovo,Imports,33.87
4286,Kosovo,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4808,Kosovo,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4547,Kosovo,Missiles/Rockets/Bombs_Normalized_Imports,0.0036692238710898913
4025,Kosovo,Missiles/Rockets/Bombs_Score,0.002
9506,Kosovo,Naval Vessels_Normalized_Exports,
10028,Kosovo,Naval Vessels_Normalized_Gross,
9767,Kosovo,Naval Vessels_Normalized_Imports,
9245,Kosovo,Naval Vessels_Score,
893,Kosovo,Normalized_Exports,0.0
1415,Kosovo,Normalized_Gross,0.0
1154,Kosovo,Normalized_Imports,0.00024162357344357892
8462,Kosovo,Radar/Detection Systems_Normalized_Exports,
8984,Kosovo,Radar/Detection Systems_Normalized_Gross,
8723,Kosovo,Radar/Detection Systems_Normalized_Imports,
8201,Kosovo,Radar/Detection Systems_Score,
3242,Kosovo,Specialized Equipment_Normalized_Exports,0.0
3764,Kosovo,Specialized Equipment_Normalized_Gross,0.0
3503,Kosovo,Specialized Equipment_Normalized_Imports,0.008264306695505161
2981,Kosovo,Specialized Equipment_Score,0.004
6374,Kosovo,Unmanned Vehicles_Normalized_Exports,0.0
6896,Kosovo,Unmanned Vehicles_Normalized_Gross,0.0
6635,Kosovo,Unmanned Vehicles_Normalized_Imports,1.4398848092152627
6113,Kosovo,Unmanned Vehicles_Score,0.619
10550,Kosovo,ZZ_loop_export_score,
10811,Kosovo,ZZ_loop_import_score,
10289,Kosovo,ZZ_loop_score,
2199,Kurdistan Regional Government (Iraq)*,Aircraft_Normalized_Exports,
2721,Kurdistan Regional Government (Iraq)*,Aircraft_Normalized_Gross,
2460,Kurdistan Regional Government (Iraq)*,Aircraft_Normalized_Imports,
1938,Kurdistan Regional Government (Iraq)*,Aircraft_Score,
1677,Kurdistan Regional Government (Iraq)*,Country_Score,0.001
111,Kurdistan Regional Government (Iraq)*,Exports,0.0
633,Kurdistan Regional Government (Iraq)*,Gross_Deals,0.0
7419,Kurdistan Regional Government (Iraq)*,Ground Vehicles/Artillery_Normalized_Exports,0.0
7941,Kurdistan Regional Government (Iraq)*,Ground Vehicles/Artillery_Normalized_Gross,0.0
7680,Kurdistan Regional Government (Iraq)*,Ground Vehicles/Artillery_Normalized_Imports,0.007114658251343484
7158,Kurdistan Regional Government (Iraq)*,Ground Vehicles/Artillery_Score,0.003
5331,Kurdistan Regional Government (Iraq)*,Helicopters_Normalized_Exports,
5853,Kurdistan Regional Government (Iraq)*,Helicopters_Normalized_Gross,
5592,Kurdistan Regional Government (Iraq)*,Helicopters_Normalized_Imports,
5070,Kurdistan Regional Government (Iraq)*,Helicopters_Score,
372,Kurdistan Regional Government (Iraq)*,Imports,1.8
4287,Kurdistan Regional Government (Iraq)*,Missiles/Rockets/Bombs_Normalized_Exports,
4809,Kurdistan Regional Government (Iraq)*,Missiles/Rockets/Bombs_Normalized_Gross,
4548,Kurdistan Regional Government (Iraq)*,Missiles/Rockets/Bombs_Normalized_Imports,
4026,Kurdistan Regional Government (Iraq)*,Missiles/Rockets/Bombs_Score,
9507,Kurdistan Regional Government (Iraq)*,Naval Vessels_Normalized_Exports,
10029,Kurdistan Regional Government (Iraq)*,Naval Vessels_Normalized_Gross,
9768,Kurdistan Regional Government (Iraq)*,Naval Vessels_Normalized_Imports,
9246,Kurdistan Regional Government (Iraq)*,Naval Vessels_Score,
894,Kurdistan Regional Government (Iraq)*,Normalized_Exports,0.0
1416,Kurdistan Regional Government (Iraq)*,Normalized_Gross,0.0
1155,Kurdistan Regional Government (Iraq)*,Normalized_Imports,1.284093392968533e-05
8463,Kurdistan Regional Government (Iraq)*,Radar/Detection Systems_Normalized_Exports,
8985,Kurdistan Regional Government (Iraq)*,Radar/Detection Systems_Normalized_Gross,
8724,Kurdistan Regional Government (Iraq)*,Radar/Detection Systems_Normalized_Imports,
8202,Kurdistan Regional Government (Iraq)*,Radar/Detection Systems_Score,
3243,Kurdistan Regional Government (Iraq)*,Specialized Equipment_Normalized_Exports,
3765,Kurdistan Regional Government (Iraq)*,Specialized Equipment_Normalized_Gross,
3504,Kurdistan Regional Government (Iraq)*,Specialized Equipment_Normalized_Imports,
2982,Kurdistan Regional Government (Iraq)*,Specialized Equipment_Score,
6375,Kurdistan Regional Government (Iraq)*,Unmanned Vehicles_Normalized_Exports,
6897,Kurdistan Regional Government (Iraq)*,Unmanned Vehicles_Normalized_Gross,
6636,Kurdistan Regional Government (Iraq)*,Unmanned Vehicles_Normalized_Imports,
6114,Kurdistan Regional Government (Iraq)*,Unmanned Vehicles_Score,
10551,Kurdistan Regional Government (Iraq)*,ZZ_loop_export_score,
10812,Kurdistan Regional Government (Iraq)*,ZZ_loop_import_score,
10290,Kurdistan Regional Government (Iraq)*,ZZ_loop_score,
2200,Kuwait,Aircraft_Normalized_Exports,0.02574981957343981
2722,Kuwait,Aircraft_Normalized_Gross,1.6066457876506741
2461,Kuwait,Aircraft_Normalized_Imports,10.710514121282957
1939,Kuwait,Aircraft_Score,4.62
1678,Kuwait,Country_Score,5.071
112,Kuwait,Exports,127.96
634,Kuwait,Gross_Deals,16628.52
7420,Kuwait,Ground Vehicles/Artillery_Normalized_Exports,0.01911392399302615
7942,Kuwait,Ground Vehicles/Artillery_Normalized_Gross,4.355771205832675
7681,Kuwait,Ground Vehicles/Artillery_Normalized_Imports,19.65590350626169
7159,Kuwait,Ground Vehicles/Artillery_Score,8.463
5332,Kuwait,Helicopters_Normalized_Exports,0.004826277325024824
5854,Kuwait,Helicopters_Normalized_Gross,1.3629950431171192
5593,Kuwait,Helicopters_Normalized_Imports,9.00941707512319
5071,Kuwait,Helicopters_Score,3.877
373,Kuwait,Imports,16500.56
4288,Kuwait,Missiles/Rockets/Bombs_Normalized_Exports,0.0021701383842994207
4810,Kuwait,Missiles/Rockets/Bombs_Normalized_Gross,2.009821137954717
4549,Kuwait,Missiles/Rockets/Bombs_Normalized_Imports,13.441247653531333
4027,Kuwait,Missiles/Rockets/Bombs_Score,5.781
9508,Kuwait,Naval Vessels_Normalized_Exports,0.0
10030,Kuwait,Naval Vessels_Normalized_Gross,0.0
9769,Kuwait,Naval Vessels_Normalized_Imports,4.933119118237303
9247,Kuwait,Naval Vessels_Score,2.121
895,Kuwait,Normalized_Exports,0.00017009841594454377
1417,Kuwait,Normalized_Gross,0.02093531526033896
1156,Kuwait,Normalized_Imports,0.1177125559793381
8464,Kuwait,Radar/Detection Systems_Normalized_Exports,0.0
8986,Kuwait,Radar/Detection Systems_Normalized_Gross,0.0
8725,Kuwait,Radar/Detection Systems_Normalized_Imports,6.43830366361105
8203,Kuwait,Radar/Detection Systems_Score,2.768
3244,Kuwait,Specialized Equipment_Normalized_Exports,0.0
3766,Kuwait,Specialized Equipment_Normalized_Gross,0.0
3505,Kuwait,Specialized Equipment_Normalized_Imports,0.557250394325491
2983,Kuwait,Specialized Equipment_Score,0.24
6376,Kuwait,Unmanned Vehicles_Normalized_Exports,0.0
6898,Kuwait,Unmanned Vehicles_Normalized_Gross,0.0
6637,Kuwait,Unmanned Vehicles_Normalized_Imports,0.0
6115,Kuwait,Unmanned Vehicles_Score,0.0
10552,Kuwait,ZZ_loop_export_score,0.02574981957343981
10813,Kuwait,ZZ_loop_import_score,10.710514121282957
10291,Kuwait,ZZ_loop_score,4.62
2201,Kyrgyzstan,Aircraft_Normalized_Exports,0.02353918323486151
2723,Kyrgyzstan,Aircraft_Normalized_Gross,0.02501833826751945
2462,Kyrgyzstan,Aircraft_Normalized_Imports,0.014175114641239663
1940,Kyrgyzstan,Aircraft_Score,0.02
1679,Kyrgyzstan,Country_Score,0.048
113,Kyrgyzstan,Exports,213.70000000000002
635,Kyrgyzstan,Gross_Deals,318.76
7421,Kyrgyzstan,Ground Vehicles/Artillery_Normalized_Exports,0.0
7943,Kyrgyzstan,Ground Vehicles/Artillery_Normalized_Gross,0.0
7682,Kyrgyzstan,Ground Vehicles/Artillery_Normalized_Imports,0.06956554734646961
7160,Kyrgyzstan,Ground Vehicles/Artillery_Score,0.03
5333,Kyrgyzstan,Helicopters_Normalized_Exports,0.09830797846712497
5855,Kyrgyzstan,Helicopters_Normalized_Gross,0.15243764299647725
5594,Kyrgyzstan,Helicopters_Normalized_Imports,0.38649118787896736
5072,Kyrgyzstan,Helicopters_Score,0.22200000000000003
374,Kyrgyzstan,Imports,105.06
4289,Kyrgyzstan,Missiles/Rockets/Bombs_Normalized_Exports,0.038752471148203946
4811,Kyrgyzstan,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4550,Kyrgyzstan,Missiles/Rockets/Bombs_Normalized_Imports,0.0
4028,Kyrgyzstan,Missiles/Rockets/Bombs_Score,0.022000000000000002
9509,Kyrgyzstan,Naval Vessels_Normalized_Exports,
10031,Kyrgyzstan,Naval Vessels_Normalized_Gross,
9770,Kyrgyzstan,Naval Vessels_Normalized_Imports,
9248,Kyrgyzstan,Naval Vessels_Score,
896,Kyrgyzstan,Normalized_Exports,0.0002840733939305174
1418,Kyrgyzstan,Normalized_Gross,0.000401319004480594
1157,Kyrgyzstan,Normalized_Imports,0.0007494825103626337
8465,Kyrgyzstan,Radar/Detection Systems_Normalized_Exports,0.0
8987,Kyrgyzstan,Radar/Detection Systems_Normalized_Gross,0.0
8726,Kyrgyzstan,Radar/Detection Systems_Normalized_Imports,0.04692926195914026
8204,Kyrgyzstan,Radar/Detection Systems_Score,0.02
3245,Kyrgyzstan,Specialized Equipment_Normalized_Exports,
